Motor Carrier ,Company,City,County,State,clean_city
3405997.0,AW TRANSPORT INC,DELHI,,CA,delhi
838125.0,AXPER TRUCKING INC,Pasadena,Los Angeles,CA,pasadena
835575.0,AYALA & SON TRUCKING,PORTERVILLE,Tulare,CA,porterville
228311.0,AYALA TRUCKING,Riverdale,Kings,CA,riverdale
955608.0,AYALA'S TRANSPORT,CANOGA PARK,Los Angeles,CA,los angeles
3046685.0,AZAD TRANSPORT INC,RCH CUCAMONGA,,CA,rancho cucamonga
3012401.0,AZTEC TRUCKING INC,CATHEDRAL CTY,,CA,cathedral city
,AZTEC WASHER CO.,POWAY,San Diego,CA,poway
981209.0,AZTLAN FREIGHT X INC.,JURUPA VALLEY,,CA,jurupa valley
2815456.0,B & W TRANS INC,RIVERSIDE,,CA,riverside
668967.0,B ACOSTA TRUCKING,Maywood,Los Angeles,CA,maywood
2510516.0,B F J TRANS INC,Riverside,Riverside,CA,riverside
,B J TRANSPORT COMPANY,Fresno,Fresno,CA,fresno
1365536.0,B STAR  TRUCKING,Perris,Riverside,CA,perris
,B T H TRUCKING INC,HERCULES,,CA,hercules
,B&D DISTRIBUTING INC.,South Gate,Los Angeles,CA,south gate
,B&G EXPRESS,Modesto,Stanislaus,CA,modesto
,B&J TRUCKING INC,Keyes,Stanislaus,CA,keyes
3786010.0,B&M TRUCKING ENTERPRISE INC.,SALINAS,,CA,salinas
3197099.0,B&P TRUCKING,FRESNO,,CA,fresno
,B&R GROUP LOGISTICS HOLDING LLC.,CITY INDUSTRY,,CA,industry
186675.0,B&V ENTERPRISES INC/DBA: SUPERKING MARKETS,LOS ANGELES,Los Angeles,CA,los angeles
1029802.0,B-LINE TRASPORTATION LLC,RCH CUCAMONGA,,CA,rancho cucamonga
,B.E.E. TRUCKING,Santa Maria,Santa Barbara,CA,santa maria
3257149.0,BAANI XPRESS INC,FRESNO,,CA,fresno
3167793.0,BAAZ CARRIERS LLC,MADERA,,CA,madera
1989899.0,BAAZ EXPRESS INC,Fresno,Fresno,CA,fresno
2643826.0,BAAZ TRUCK LINE INC,Tracy,San Joaquin,CA,tracy
3486950.0,BABA BUDHA JI TRUCKING INC,SELMA,,CA,selma
2015880.0,BABA JI TRUCKING,Fresno,Fresno,CA,fresno
1635269.0,BAEZA TRANSPORTATION LLC,BAKERSFIELD,,CA,bakersfield
2096011.0,BAGRI TRUCKING,MERCED,Merced,CA,merced
,BAHIA EXPRESS,FRESNO,Sacramento,CA,fresno
2859663.0,BAINS BROTHERS,Fresno,Fresno,CA,fresno
2926529.0,BAINS CARRIER,CASTAIC,,CA,castaic
3321178.0,BAINS EXPRESS,CLOVIS,,CA,clovis
1464209.0,BAINS EXPRESS INC,ELK GROVE,,CA,elk grove
2959337.0,BAINS TRANS,FRESNO,,CA,fresno
1972286.0,BAINS TRUCKING,Fresno,Fresno,CA,fresno
2312625.0,BAINS TRUCKING,YUBA CITY,Sutter,CA,yuba city
,BAJA FLOWERS,San Marcos,San Diego,CA,san marcos
,BAJA PRODUCE,San Diego,San Diego,CA,san diego
3065759.0,BAJA VALLEY LOGISTICS LLC,CALEXICO,,CA,calexico
3209269.0,BAJAJ XPRESS INC,BAKERSFIELD,,CA,bakersfield
3632501.0,BAJWA FREIGHTWAYS INC,SACRAMENTO,,CA,sacramento
34909.0,BAKER COMMODITIES INC.,Vernon,Los Angeles,CA,vernon
2860660.0,BAL CARGO INC,BAKERSFIELD,,CA,bakersfield
,BAL TRUCKING,BAKERSFIELD,,CA,bakersfield
,BALBIR SINGH TRUCKING,Turlock,Stanislaus,CA,turlock
,BALINDERPREET SINGH MANGAT,BAKERSFIELD,Kern,CA,bakersfield
1934603.0,BALJINDER SINGH,Fresno,Fresno,CA,fresno
2349604.0,BALJIT KAUR,MANTECA,,CA,manteca
,BALJIT SINGH BRAR,Yuba City,Sutter,CA,yuba city
,BALJIT SINGH/GROUND CARRIER,Yuba City,Sutter,CA,yuba city
,BALKAR SINGH DHANOA,Manteca,San Joaquin,CA,manteca
,"BALOIAN FARMS, INC",Fresno,Fresno,CA,fresno
,BALTAZAR TRUCKING,SALINAS,Monterey,CA,salinas
2399064.0,BALWINDER SINGH,Bakersfield,Kern,CA,bakersfield
2061784.0,BALWINDER SINGH NAGRA DBA NAGRA TRUCKING,MANTECA,,CA,manteca
1128787.0,BANAHENE TRUCKING,RCH CUCAMONGA,San Bernardino,CA,rancho cucamonga
3076949.0,BANDA TRUCKING,OROSI,,CA,orosi
2404792.0,BANEET TRANSPORT,Bakersfield,Kern,CA,bakersfield
2395163.0,BANGA FREIGHTLINES INC,LIVINGSTON,,CA,livingston
2397851.0,BANGA TRANSPORT,Fresno,Fresno,CA,fresno
1033656.0,BANUELOS TRASPORT,COMPTON,,CA,compton
1693989.0,BARAJAS & SONS TRUCKING,SALINAS,Monterey,CA,salinas
2039581.0,BARAJAS TRANSPORT,SANTA MARIA,Santa Barbara,CA,santa maria
2463032.0,BARIANA TRANSPORT SERVICES INC,West Sacramento,Yolo,CA,west sacramento
,BARNALA TRANSPORT INC,Bakersfield,Kern,CA,bakersfield
,BARON TRANS INC,SHERMAN OAKS,,CA,los angeles
2593813.0,BARON TRANSPORTATION INC,STUDIO CITY,,CA,los angeles
,BARSOTTI JUICE COMPANY,Camino,El Dorado,CA,camino
3116928.0,BASILA TRANSPORTATION INC,VAN NUYS,,CA,los angeles
2894700.0,BASRA CARRIER INC,AZUSA,,CA,azusa
885045.0,BASRA EXPRESS,Bakersfield,Kern,CA,bakersfield
,BASRA FREIGHT INC,STOCKTON,,CA,stockton
,BASRA TRUCKING,YUBA CITY,,CA,yuba city
,BASSETTI FARMS LLC,King City,Monterey,CA,king city
2875369.0,BASSI FREIGHTLINES INC,San Jose,Santa Clara,CA,san jose
2323411.0,BASSI TRANS INC,WOODLAND,Yolo,CA,woodland
,BATH TRUCKING,Lathrop,San Joaquin,CA,lathrop
1794000.0,BATHH TRUCKING,Rialto,San Bernardino,CA,rialto
,BATTH TRUCKING INC,Bakersfield,Kern,CA,bakersfield
2398067.0,BAWA TRANS INC,Ontario,San Bernardino,CA,ontario
,BAY AREA TRANSPORT REFRIGERATION,HAYWARD,,CA,hayward
,BAY CITIES PRODUCE CO.,San Leandro,Alameda,CA,san leandro
2986831.0,BAY EXPRESS LLC,Benicia,Solano,CA,benicia
,"BAY FOOD DISTRIBUTION, INC.",Pomona,Los Angeles,CA,pomona
2012499.0,"BAY TRUCK LINES,INC",UNION CITY,Alameda,CA,union city
2470198.0,BAZIS INC,SHERMAN OAKS,Los Angeles,CA,los angeles
2846300.0,BBN EXPRESS INC,SHAFTER,Santa Clara,CA,shafter
3545984.0,BBS TRANS INC,BAKERSFIELD,,CA,bakersfield
,BBT LOGISTICS INC,YUBA CITY,,CA,yuba city
,BC TRANSPORT,Santa Maria,Santa Barbara,CA,santa maria
2039646.0,BEBS TRUCKING INC,MORENO VALLEY,,CA,moreno valley
,BECERRA TRANSPORT,Ojai,Ventura,CA,ojai
2504687.0,"BEHR TRANSPORT, INC.",BAKERSFIELD,,CA,bakersfield
,BELLOSO  TRANSPORT,PARAMOUNT,Orange,CA,paramount
1473934.0,BELTRANS TRANSPORT INC.,Sylmar,Los Angeles,CA,los angeles
,BEN TRUCKING INC,EASTVALE,,CA,eastvale
2637120.0,BENEVOLENCE TRANSPORTATION LLC,MADERA,,CA,madera
2889296.0,BENJAMIN SOLIS DBA SOLIS TRANSPORTATION,GREENFIELD,,CA,greenfield
2596796.0,"BENJI EXPRESS, INC.",Fresno,Fresno,CA,fresno
,BENNY EXPRESS,BAKERSFIELD,Kern,CA,bakersfield
1174950.0,"BERKELEY FARMS, LLC",HAYWARD,Alameda,CA,hayward
,BERRY FRESH LLC,Long Beach,Los Angeles,CA,long beach
143205.0,"BERT E. JESSUP TRANSPORTATION, INC.",Gilroy,Santa Clara,CA,gilroy
135565.0,"BEST BUY PRODUCE INTERNATIONAL, INC",VERNON,Los Angeles,CA,vernon
2970163.0,BEST COAST LOGISTICS LLC,San Mateo,San Mateo,CA,san mateo
589562.0,"BEST OVERNITE EXPRESS, INC.",Baldwin Park,Los Angeles,CA,baldwin park
1215225.0,"BEST WAY TRANSPORT, INC.",LIVINGSTON,Merced,CA,livingston
3757840.0,BGM TRUCKING INC.,SAN PEDRO,,CA,los angeles
,BGS TRUCKING,FRESNO,,CA,fresno
602532.0,BHANDAL TRUCKING,Los Banos,Merced,CA,los banos
3887396.0,BHANDAL TRUCKING INC,FOWLER,,CA,fowler
812056.0,BHANGU TRANSPORT INC,Ceres,Stanislaus,CA,ceres
1910456.0,BHANGU XPRESS INC,Manteca,San Joaquin,CA,manteca
1401088.0,BHATTI TRUCKING,Fresno,Fresno,CA,fresno
2452815.0,BHINDER TRUCKING INC.,Tracy,San Joaquin,CA,tracy
1195921.0,BHM FREIGHT INC,MANTECA,,CA,manteca
3232651.0,BHULLAR & SONS TRANS INC,SACRAMENTO,,CA,sacramento
3252571.0,BHULLAR FREIGHTLINES INC,VISALIA,,CA,visalia
,BHULLAR TRANSPORT,BAKERSFIELD,,CA,bakersfield
1931200.0,BHULLAR TRANSPORT,Yuba City,Sutter,CA,yuba city
1912010.0,BHULLAR TRUCKING,LATHROP,,CA,lathrop
2342003.0,BHUPINDER SINGH,Sacramento,Sacramento,CA,sacramento
,BHUTAR TRUCKING,UNION CITY,Alameda,CA,union city
,BIANCA TRANSPORT,Los Angeles,Los Angeles,CA,los angeles
2936301.0,BIAS EXPRESS TRANSPORT.,FRESNO,,CA,fresno
3177158.0,BIG DADDY TRUCKING,PERRIS,,CA,perris
3475839.0,BIG DOGG TRUCKING LLC,FRESNO,,CA,fresno
,BIG E PRODUCE,Lompoc,Santa Barbara,CA,lompoc
3429606.0,BIG G TRUCKING LLC,SALINAS,,CA,salinas
,BIG GREEN (USA) INC,Rowland Heights,Los Angeles,CA,rowland heights
3468622.0,BIG KAT EXPRESS LLC,FRESNO,,CA,fresno
268496.0,BIG RED TRANSPORTS LLC,MANTECA,San Joaquin,CA,manteca
,BIG SLICK LOGISTICS LLC,Fresno,Fresno,CA,fresno
3171313.0,BIG WEST EXPRESS INC,BAKERSFIELD,,CA,bakersfield
3248760.0,BIG WINGS LLC,BAKERSFIELD,,CA,bakersfield
526147.0,BILL DRAKE TRUCKING LLC,LAKE ELSINORE,Riverside,CA,lake elsinore
518230.0,BILLA TRANSPORT,Clovis,Fresno,CA,clovis
,BILLING TRANSPORT INC,Livingston,Merced,CA,livingston
,BILLY'S FREIGHT EXPRESS,FONTANA,,CA,fontana
,BINDI TRANSPORT,Fresno,Fresno,CA,fresno
,"BINDRA TRUCK LINES, LLC",LATHROP,San Joaquin,CA,lathrop
2503056.0,BINDRA TRUCKING INC,TRACY,San Joaquin,CA,tracy
3133966.0,BIRINDER SINGH,BAKERSFIELD,,CA,bakersfield
,BISHOPS STOREHOUSE SERVICES,Mira Loma,Riverside,CA,jurupa valley
3299793.0,BISON TRANS INC,CLOVIS,Fresno,CA,clovis
530227.0,BIZZY BEE TRANSPORT,FRESNO,,CA,fresno
1002603.0,BJ &A TRUCKING,Delano,Kern,CA,delano
1230789.0,BJ EXPRESS,Atwater,Merced,CA,atwater
2366403.0,BJE ESCOBAR TRANSPORT LLC,HACIENDA HTS,Los Angeles,CA,hacienda heights
2888127.0,BK TRANS INC,FRESNO,,CA,fresno
3260176.0,BLACK FLAG TRANSPORT LLC,SANTA CLARITA,,CA,santa clarita
2424816.0,BLACK LION EXPRESS INC.,Panorama City,Los Angeles,CA,los angeles
1612807.0,BLAKELY TRANSPORT,Ripon,San Joaquin,CA,ripon
853739.0,BLINE LOGISTICS,Beverly Hills,Los Angeles,CA,beverly hills
3212439.0,BLOCKCHAIN TRANSPORT LLC,PALM SPRINGS,,CA,palm springs
,BLOOM BOX,Costa Mesa,Orange,CA,costa mesa
,BLOSSOM FOODS,OAKLAND,,CA,oakland
2724472.0,BLUE & WHITE TRANSPORT,SALINAS,Monterey,CA,salinas
,BLUE HERON FARMS,Watsonville,Santa Cruz,CA,watsonville
3312574.0,BLUE HORSE LLC,CITRUS HTS,,CA,citrus heights
2982747.0,BLUE HORSE TRANS INC,Bakersfield,Kern,CA,bakersfield
1799046.0,"BLUE HORSE TRANSPORT, INC",PATTERSON,,CA,patterson
432648.0,BLUE LINE TRUCKING,San Ysidro,San Diego,CA,san diego
3100133.0,BLUE LOTUS TRANSPORT INC,EASTVALE,,CA,eastvale
3778225.0,BLUE ODYSSEY TRUCKING LLC,LANCASTER,,CA,lancaster
2502664.0,BLUE PHOENIX TRANSPORT,Fresno,Fresno,CA,fresno
,"BLUE RIBBON FROZEN FOODS, LLC",Moss Landing,Monterey,CA,moss landing
,BLUE ROAN GROUP INC,BAKERSFIELD,,CA,bakersfield
3102091.0,BLUE ROAN TRANS INC,DELHI,,CA,delhi
1473974.0,BLUE STAR TRANSPORT,Fresno,Fresno,CA,fresno
2492093.0,BLUE STAR TRUCKING,Fresno,Fresno,CA,fresno
2523769.0,BLUE STONE TRANSPORT INC,FRESNO,,CA,fresno
,BLUE TRANS INC,BAKERSFIELD,,CA,bakersfield
,BLUEHAWKS LLC,Yuba City,Sutter,CA,yuba city
822252.0,BLUEHORSETRUCKING INC,Ceres,Stanislaus,CA,ceres
2279543.0,BM FREIGHT INC,SUN VALLEY,,CA,los angeles
3213453.0,BM TIGER LOGISTICS INC.,FRESNO,,CA,fresno
,"BMB TRANSPORT, LLC",Camarillo,Ventura,CA,camarillo
2631327.0,BMG TRANSPORT,Fresno,Fresno,CA,fresno
3059047.0,BMJ TRANS INC,STEVENSON RNH,,CA,stevenson ranch
,BMS FREIGHT INC,FRESNO,,CA,fresno
3296839.0,BMXINC,FRESNO,,CA,fresno
1647154.0,BN TRANSPORT,Rancho Cucamonga,San Bernardino,CA,rancho cucamonga
,BN TRANSPORTATION INC,STOCKTON,,CA,stockton
,BNS XPRESS INC,Bakersfield,Kern,CA,bakersfield
,BNSF RAILWAY,SN BERNRDNO,San Bernardino,CA,san bernardino
2060673.0,BOB GILL TRUCKING,FONTANA,,CA,fontana
,BOB'S YOGURT DISTRIBUTING,Imperial Beach,San Diego,CA,imperial beach
,BOLKUN OLEKSANDR,Antelope,Sacramento,CA,antelope
88088.0,"BON SUISSE, INC.",Poway,San Diego,CA,poway
3532597.0,BONANZA TRUCKING LLC,LOS BANOS,,CA,los banos
,BONIFRESH LLC.,Santa Maria,Santa Barbara,CA,santa maria
189157.0,BONITA PACKING COMPANY INC.,SANTA MARIA,,CA,santa maria
,BOOMBOX TRANSPORT LLC,FRESNO,,CA,fresno
3010616.0,BORDER GROUP SERVICES INC,SAN DIEGO,,CA,san diego
3026245.0,BORN TO READY INC,BAKERSFIELD,,CA,bakersfield
2769707.0,BOSSA NOVA INC.,HAWTHORNE,Los Angeles,CA,hawthorne
3034696.0,"BOTTLE LOGIC BREWING, LLC",ANAHEIM,,CA,anaheim
,BOTTOMLINE TRANSPORTATION,REDLANDS,,CA,redlands
,BOULEVARD FLORIST A CALIFORNIA CORPORATION,Lawndale,Los Angeles,CA,lawndale
2406476.0,BOYAL TRANSPORT INC,FRESNO,,CA,fresno
1185790.0,BOYAL TRUCKING,Fresno,Fresno,CA,fresno
,BP DISTRIBUTING,Bishop,Inyo,CA,bishop
3221846.0,BP TRANSPORT/BRIAN PINA,HOLLISTER,,CA,hollister
,BPLA TRANSPORT INC,North Hills,Los Angeles,CA,los angeles
3447674.0,BRAICH TRANSPORT INC,STOCKTON,,CA,stockton
2986774.0,BRAMILA TRUCKING LLC,Fresno,Fresno,CA,fresno
,"BRAND PRODUCE, INC.",VERNON,,CA,vernon
,BRANDON TRUCKING,SALINAS,Monterey,CA,salinas
2578068.0,BRAR BROTHER'S INC,BAKERSFIELD,Kern,CA,bakersfield
2444134.0,BRAR CARRIER,Fresno,Fresno,CA,fresno
3505329.0,BRAR HUBGROUP INC,BAKERSFIELD,,CA,bakersfield
3593333.0,BRAR TRANSIT LLC,LATHROP,,CA,lathrop
1947796.0,BRAR TRANSPORT,Bakersfield,Kern,CA,bakersfield
930446.0,BRAR TRANSPORTATION,Fresno,Fresno,CA,fresno
3034346.0,BRAR TRUCKING,PLUMAS LAKE,,CA,plumas lake
,BRAR XPRESS INC,Bakersfield,Kern,CA,bakersfield
,BRAVO PRODUCE,Chula Vista,San Diego,CA,chula vista
1814677.0,BRD TRUCKING,San Joaquin,Fresno,CA,san joaquin
2880095.0,BRIGHT FREIGHT SOLUTION LLC,MANTECA,,CA,manteca
2477117.0,BRIGHTON TRUCKING INC,Bakersfield,Kern,CA,bakersfield
3113235.0,BRIGHTWAY LOGISTICS INC,TRACY,,CA,tracy
3142493.0,BRIONES TRUCKING INC,SANTA MARIA,,CA,santa maria
,BROADLEAF,Vernon,Los Angeles,CA,vernon
3001655.0,BROARDWAY TRUCKING,SELMA,,CA,selma
,BROGUIERE DAIRY,Montebello,Los Angeles,CA,montebello
926650.0,BRONCO TRUCKING,Coalinga,Fresno,CA,coalinga
1304413.0,BROOKS CARRIERS,Ridgecrest,Kern,CA,ridgecrest
2930753.0,BROTHERS BEST PRODUCE,ARROYO GRANDE,,CA,arroyo grande
2634164.0,BROTHERS EXPRESS INC,FRESNO,,CA,fresno
,"BROTHERS INTERNATIONAL DESSERTS, INC.",Irvine,Orange,CA,irvine
2971581.0,"BROWNELL ENTERPRISES, LLC",FONTANA,San Bernardino,CA,fontana
2486975.0,BRP TRUCKING INC,CLOVIS,,CA,clovis
725755.0,BRUCE FULLER TRUCKING DBA: RANCHO POCO LOCO,Lebec,Kern,CA,lebec
,BS MANN INC,BAKERSFIELD,,CA,bakersfield
2780733.0,BSB TRANSPORT INC,CLOVIS,Fresno,CA,clovis
2409463.0,BSD,BAKERSFIELD,Summit,CA,bakersfield
3172055.0,BSDS TRANS INC,BAKERSFIELD,,CA,bakersfield
3112128.0,BSG TRUCKING INC,MANTECA,,CA,manteca
3043313.0,BSS EXPRESS,BAKERSFIELD,,CA,bakersfield
3467617.0,BSS TRANS INC.,UNION CITY,,CA,union city
,BSS TRANSPORTATION,YUBA CITY,Sutter,CA,yuba city
2132288.0,BST TRANSPORT INC,LIVE OAK,Sutter,CA,live oak
2910111.0,BSW TRUCKING,Stockton,San Joaquin,CA,stockton
2956063.0,BT TRANSPORT,MORENO VALLEY,,CA,moreno valley
2526775.0,BTB  TRUCKING  CORP.,RIVERSIDE,,CA,riverside
2548140.0,BTC INC,BAKERSFIELD,,CA,bakersfield
,BTFS INC,SAN JOSE,,CA,san jose
,BTI,Bakersfield,Kern,CA,bakersfield
3250084.0,BTL FREIGHT INC,MERCED,,CA,merced
,BUDDHIST TZU CHI FOUNDATION,San Dimas,Los Angeles,CA,san dimas
,BUENA SUARTE MEATS,Modesto,Stanislaus,CA,modesto
2997767.0,BULARA EXPRESS INC,TRACY,,CA,tracy
2921850.0,BULLDOG EXPRESS INC,FOLSOM,,CA,folsom
3073694.0,BULLET EXPRESS LINE INC,YUBA CITY,,CA,yuba city
,BULLET TRANSPORT,FRESNO,,CA,fresno
879041.0,BUMBYS TRUCKING,Rancho Cucamonga,San Bernardino,CA,rancho cucamonga
,BURDEINII VITALI,ELK GROVE,,CA,elk grove
,"BURGED, LLC/ BANZAI",Oakland,Alameda,CA,oakland
3130851.0,BURGOS TRANSPORT,TURLOCK,,CA,turlock
3164076.0,BURGOS TRUCKING INC,MENDOTA,,CA,mendota
,BUSSETO FOODS,Fresno,Fresno,CA,fresno
944748.0,BUTCH CAMERON,SANTA ROSA,,CA,santa rosa
2641934.0,BUTTAR CARRIER,FRESNO,Fresno,CA,fresno
3442836.0,BUTTAR EXPRESS INC,MADERA,,CA,madera
2116671.0,BUTTAR TRANSPORT,FRESNO,Fresno,CA,fresno
,BUTTAR XPRESS INC,BAKERSFIELD,,CA,bakersfield
,"BUY FRESH PRODUCE, INC.",Commerce,Los Angeles,CA,commerce
,BVS TRANSPORT INC,FRESNO,,CA,fresno
3167425.0,BYPASS EXPRESS,TRACY,,CA,tracy
1778025.0,C & A TRANSPORTATION INC,Manteca,San Joaquin,CA,manteca
658302.0,C & H TRANSPORT,ATWATER,,CA,atwater
,C BROS LOGISTICS INC,DIAMOND BAR,,CA,diamond bar
1722974.0,C CORNEJO TRUCKING,Fresno,Fresno,CA,fresno
3093774.0,C G TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
1722330.0,C H I LOGISTIC INC,Clovis,Fresno,CA,clovis
,C HERNANDEZ TRUCKING,Los Angeles,Los Angeles,CA,los angeles
1678757.0,C LINE INC,French Camp,San Joaquin,CA,french camp
3398507.0,C M V TRANSPORT LLC,IVANHOE,,CA,ivanhoe
1062771.0,C R ANGELICA TRANSPORT,FONTANA,San Bernardino,CA,fontana
2524371.0,C S CARRIERS,Bakersfield,Kern,CA,bakersfield
2063527.0,C S T TRUCKING LLC,Patterson,Stanislaus,CA,patterson
1020508.0,C&A ELIAS TRANSPORT,Riverside,Riverside,CA,riverside
,C&C DISTRIBUTOR,La Crescenta,Los Angeles,CA,la crescenta-montrose
,C&F FOODS INC,CITY INDUSTRY,,CA,industry
2926872.0,C&F LOGISTIC INC,Fresno,Fresno,CA,fresno
773837.0,C&T RAMOS TRANSPORT,Oxnard,Ventura,CA,oxnard
1780244.0,C.T.L,Fowler,Fresno,CA,fowler
,CA DEPT. OF EDUCATION - NSD - FDP,SACRAMENTO,Sacramento,CA,sacramento
708274.0,"CA TRUCK LINES, INC",SANTA MARIA,,CA,santa maria
2710568.0,CA TRUCKING,VICTORVILLE,,CA,victorville
2093648.0,CABORCA LOGISTICCA S.A. DE C.V.,Calexico,Imperial,CA,calexico
,"CABOT PACKING, LLC",Kingsburg,Fresno,CA,kingsburg
1770337.0,CADILLAC TRANSPORT,Porterville,Tulare,CA,porterville
3628261.0,CAL CHEFS FOODS LLC,STOCKTON,,CA,stockton
2595336.0,CAL COAST INTERMODAL,STOCKTON,,CA,stockton
,CAL COAST LOGISTICS,Clovis,Fresno,CA,clovis
2499824.0,CAL COAST LOGISTICS LLC,MADERA,Monterey,CA,madera
2843630.0,CAL PRODUCE LEGEND INC,BAKERSFIELD,,CA,bakersfield
2492503.0,CAL STAR EXPRESS,Selma,Fresno,CA,selma
2281326.0,CAL TRANS,BAKERSFIELD,Kern,CA,bakersfield
2053847.0,CAL TRANSPORTATION,Riverside,Riverside,CA,riverside
,CAL XPRESS SERVICES LLC.,SALINAS,,CA,salinas
3077417.0,CALBAY TRUCKING INC.,MERCED,,CA,merced
876996.0,"CALCOAST CARGO, INC.",NIPOMO,San Luis Obispo,CA,nipomo
2633179.0,CALCOAST TRANSPORTATION INC,Stockton,San Joaquin,CA,stockton
1527345.0,CALDERON TRUCKING,Palmdale,Los Angeles,CA,palmdale
3658551.0,CALFOODS LOGISTICS,WOODLAND,,CA,woodland
,CALI BOYS INC,FRESNO,,CA,fresno
3507759.0,CALI BROTHERS INC,BELLFLOWER,,CA,bellflower
2951213.0,CALI BROTHERS TRUCK LINES INC,MERCED,Merced,CA,merced
2110605.0,CALI FREIGHT INC,Yuba City,Sutter,CA,yuba city
3274458.0,CALI FREIGHTWAYS INC,BAKERSFIELD,,CA,bakersfield
2988263.0,CALI ROAD LINE INC,FRESNO,,CA,fresno
,CALI TRANS INC,BAKERSFIELD,,CA,bakersfield
,CALIFORNIA ARTICHOKE,Castroville,Monterey,CA,castroville
871611.0,CALIFORNIA AUTO FACTORY LLC / FIELDS TRANSPORTATION,RIVERSIDE,San Bernardino,CA,riverside
,CALIFORNIA DAIRY DISTRIBUTORS,Palmdale,Los Angeles,CA,palmdale
2916668.0,CALIFORNIA LOGISTICS LLC,FRESNO,Fresno,CA,fresno
2178255.0,CALIFORNIA MOUNTAIN EXPRESS,REEDLEY,Fresno,CA,reedley
440498.0,CALIFORNIA REFRIGERATED TRANSPORT,MORENO VALLEY,Riverside,CA,moreno valley
1612949.0,CALIFORNIA REFRIGERTED EXPRESS,Clovis,Fresno,CA,clovis
2859236.0,CALIFORNIA ROADWAYS INC.,ELK GROVE,Sacramento,CA,elk grove
,CALIFORNIA SEAHORSE,OXNARD,Ventura,CA,oxnard
1763508.0,CALIFORNIA TRANS INC,LINCOLN,,CA,lincoln
,CALSTAR ENTERPRISES INC,Glendale,Los Angeles,CA,glendale
,"CALUZA TRUCKING, INC.",MERCED,Merced,CA,merced
1968035.0,CAMACHO JR TRUCKING,Santa Maria,Santa Barbara,CA,santa maria
1968048.0,CAMACHO TRUCKING,Santa Maria,Santa Barbara,CA,santa maria
906555.0,CAMARILLO TRUCKING,TULARE,Tulare,CA,tulare
,CAMERICA INC.,LOS ANGELES,,CA,los angeles
2792769.0,CAMILA'S TRANSPORTATION,Fillmore,Ventura,CA,fillmore
415579.0,CAMPOS TRANSPORT,King City,Monterey,CA,king city
,CANALLAS TRUCKING,Castroville,Monterey,CA,castroville
2508805.0,CANEZ TRANSPORT LLC,COVINA,Los Angeles,CA,covina
,CANTON FOOD COMPANY,Los Angeles,Los Angeles,CA,los angeles
2150925.0,CAP CARRIERS,North Hollywood,Los Angeles,CA,los angeles
3614444.0,CAPITAL TRANSPORT INC,MANTECA,,CA,manteca
2627826.0,CAPITOL EXPRESS LINES INC.,SANTA CLARA,Santa Clara,CA,santa clara
2146661.0,CAPITOL LOGISTICS INC,CERES,Stanislaus,CA,ceres
,CAPITOL TRANS INC,Bakersfield,Kern,CA,bakersfield
1807442.0,"CAPITOL TRUCK LINES, INC.",BAKERSFIELD,,CA,bakersfield
,CARDENAS MARKETS LLC,Ontario,San Bernardino,CA,ontario
2468152.0,CARDENAS TRUCKING,PORTERVILLE,,CA,porterville
404189.0,CARGILL,Fresno,Fresno,CA,fresno
,CARGO COMFORT LOGISTICS,Upland,San Bernardino,CA,upland
876525.0,CARGO HS LLC,San Bruno,San Mateo,CA,san bruno
,CARGO MOVERS,FRESNO,,CA,fresno
3116707.0,CARGO TEAM LOGISTICS LLC,FONTANA,,CA,fontana
1028658.0,CARIAS TRUCKING,Beaumont,Riverside,CA,beaumont
1685866.0,CARINO BROTHERS TRANSPORT,Lynwood,Los Angeles,CA,lynwood
,CARL'S TRAILER RENTALS INC. DBA EZ-HAUL TRUCK RENTAL AND LEASING,San Diego,San Diego,CA,san diego
1180854.0,"CARLO'S TRUCKING, INC.",Delhi,Merced,CA,delhi
656864.0,CARMELO TRUCKING,Salinas,Monterey,CA,salinas
883520.0,CARRENO TRANSPORT,BAKERSFIELD,Kern,CA,bakersfield
2683855.0,CARRERA TRANSINNOVATIONS INC.,CHINO,,CA,chino
3746297.0,CARRERA TRANSPORTATION LLC,VAN NUYS,,CA,los angeles
714466.0,CARRON EXPRESS INC,Corona,Riverside,CA,corona
2502781.0,CASCADIA EXPRESS INC,ANTELOPE,,CA,antelope
,"CASILLAS TRANSPORTATION SERVICES, INC",Salinas,Monterey,CA,salinas
3068974.0,CASTILLO MORENO TRANSPORT,SALINAS,,CA,salinas
2778646.0,CASTLE FREIGHT INC,Palmdale,Los Angeles,CA,palmdale
,CATALINA REFRIGERATED TRANSPORTATION,WALNUT PARK,,CA,walnut park
1770034.0,CB HARVESTING LLC,SALINAS,Monterey,CA,salinas
3107495.0,CBT TRANSPORT INC,LATHROP,,CA,lathrop
1525876.0,CDC TRUCKING INC,SALINAS,Monterey,CA,salinas
1230961.0,CDE TRUCKING,Soledad,Monterey,CA,soledad
,CDV TRUCK LINES,SAN DIEGO,,CA,san diego
2521043.0,CEBU TRANSPORT SERVICES,Covina,Los Angeles,CA,covina
3012667.0,CENTRAL CAL TRUCKING INC,BAKERSFIELD,,CA,bakersfield
53139.0,CENTRAL MEAT & PROVISION CO,San Diego,San Diego,CA,san diego
